sourceName,double,speed,length
Healthy,0.283,2.885647817,28.34645669
Healthy,0.267,3.355404438,33.85826772
Healthy,0.237,3.646206156,33.85826772
Healthy,0.279,3.556728704,34.2519685
Healthy,0.287,3.333035075,34.2519685
Healthy,0.263,3.243557623,33.07086614
Healthy,0.245,3.758052971,35.43307087
Healthy,0.285,3.959377237,36.22047244
Healthy,0.274,3.579098067,35.03937008
Healthy,0.279,3.60146743,35.03937008
Healthy,0.254,3.60146743,34.64566929
Healthy,0.266,2.773801002,29.92125984
Healthy,0.271,3.288296349,32.28346457
Healthy,0.273,3.646206156,35.82677165
Healthy,0.27,4.026485326,35.82677165
Healthy,0.272,3.333035075,31.1023622
Healthy,0.258,3.288296349,32.67716535
Healthy,0.264,3.623836793,35.03937008
Healthy,0.272,3.9817466,36.22047244
Healthy,0.275,3.400143164,32.67716535
Healthy,0.263,3.511989979,33.85826772
Healthy,0.297,3.44488189,33.46456693
Healthy,0.327,3.802791696,35.82677165
Healthy,0.25,3.467251253,34.2519685
Healthy,0.288,2.594846099,25.98425197
Healthy,0.278,3.131710809,29.92125984
Healthy,0.253,3.579098067,34.64566929
Healthy,0.249,3.668575519,35.43307087
Healthy,0.274,3.690944882,34.2519685
Healthy,0.294,3.668575519,35.43307087
Healthy,0.264,2.975125268,29.13385827
Healthy,0.271,2.930386543,27.55905512
Healthy,0.276,3.243557623,30.31496063
Healthy,0.29,2.572476736,21.65354331
Healthy,0.29,1.879026485,22.04724409
Healthy,0.301,3.44488189,33.07086614
Healthy,0.292,2.773801002,26.37795276
Healthy,0.281,3.109341446,27.95275591
Healthy,0.256,3.690944882,33.46456693
Healthy,0.296,3.9817466,36.22047244
Healthy,0.283,3.713314245,35.43307087
Healthy,0.287,2.997494631,26.77165354
Healthy,0.281,3.758052971,36.22047244
Healthy,0.28,3.06460272,25.98425197
Healthy,0.299,3.355404438,31.88976378
Healthy,0.319,2.952755906,29.92125984
Healthy,0.327,2.90801718,29.52755906
Healthy,0.34,2.169828203,20.86614173
Healthy,0.247,2.796170365,28.34645669
Healthy,0.289,3.176449535,30.70866142
Healthy,0.312,3.847530422,33.85826772
Healthy,0.263,2.818539728,25.98425197
Healthy,0.28,2.594846099,27.55905512
Healthy,0.283,2.594846099,25.59055118
Healthy,0.325,2.90801718,25.98425197
Healthy,0.341,2.773801002,23.62204724
Healthy,0.265,2.348783107,21.25984252
Healthy,0.268,1.744810308,20.07874016
Healthy,0.274,2.259305655,23.62204724
Healthy,0.273,2.057981389,20.47244094
Healthy,0.342,1.834287759,20.47244094
Healthy,0.284,4.250178955,35.82677165
Healthy,0.332,3.176449535,32.28346457
Healthy,0.308,2.102720115,24.40944882
Healthy,0.246,3.131710809,27.95275591
Healthy,0.27,3.109341446,29.92125984
Healthy,0.286,3.019863994,25.98425197
Healthy,0.279,2.326413744,29.13385827
Healthy,0.265,1.565855404,22.44094488
Healthy,0.28,3.511989979,31.1023622
Healthy,0.33,3.489620616,35.82677165
Healthy,0.302,3.019863994,27.55905512
Healthy,0.269,3.333035075,28.74015748
Healthy,0.256,1.946134574,25.19685039
Healthy,0.255,2.952755906,29.52755906
Healthy,0.288,1.946134574,26.37795276
Healthy,0.326,2.438260558,25.19685039
Healthy,0.285,3.780422334,33.85826772
Healthy,0.326,3.310665712,33.46456693
Healthy,0.288,2.818539728,28.34645669
Healthy,0.299,3.109341446,30.70866142
Healthy,0.273,3.288296349,32.67716535
Healthy,0.316,3.019863994,29.13385827
Healthy,0.304,1.968503937,21.25984252
Healthy,0.267,2.550107373,27.55905512
Healthy,0.28,3.333035075,33.07086614
Healthy,0.275,3.44488189,33.46456693
Healthy,0.255,3.579098067,32.28346457
Healthy,0.244,2.236936292,24.40944882
Healthy,0.295,1.968503937,18.11023622
Healthy,0.276,2.840909091,28.34645669
Healthy,0.325,2.505368647,26.37795276
Healthy,0.284,2.975125268,29.92125984
Healthy,0.245,1.45400859,20.47244094
Healthy,0.308,2.52773801,29.52755906
Healthy,0.279,3.333035075,31.1023622
Healthy,0.279,1.632963493,23.62204724
Healthy,0.285,2.393521832,27.16535433
Healthy,0.277,2.52773801,28.74015748
Healthy,0.309,3.646206156,33.07086614
Healthy,0.277,3.265926986,34.64566929
Healthy,0.225,3.623836793,33.46456693
Healthy,0.241,3.847530422,34.64566929
Healthy,0.266,3.9817466,33.07086614
Healthy,0.239,2.997494631,28.74015748
Healthy,0.232,3.288296349,29.52755906
Healthy,0.301,1.946134574,22.04724409
Healthy,0.24,2.885647817,28.34645669
Healthy,0.246,3.489620616,31.49606299
Healthy,0.242,2.236936292,23.22834646
Healthy,0.247,3.243557623,31.88976378
Healthy,0.258,3.109341446,28.74015748
Healthy,0.264,2.975125268,29.92125984
Healthy,0.243,3.06460272,29.92125984
Healthy,0.256,2.997494631,29.52755906
Healthy,0.264,2.125089477,21.65354331
Healthy,0.252,3.534359341,33.85826772
Healthy,0.257,4.36202577,39.37007874
Healthy,0.256,4.227809592,39.37007874
Healthy,0.266,3.847530422,37.4015748
Healthy,0.274,4.160701503,38.18897638
Healthy,0.274,4.317287044,38.97637795
Healthy,0.237,3.355404438,37.79527559
Healthy,0.253,4.071224052,37.4015748
Healthy,0.248,4.026485326,37.4015748
Healthy,0.269,4.115962777,37.79527559
Healthy,0.248,3.9817466,37.4015748
Healthy,0.242,3.937007874,37.00787402
Healthy,0.298,3.802791696,36.22047244
Healthy,0.32,4.13833214,37.4015748
Healthy,0.295,3.937007874,37.4015748
Healthy,0.27,3.758052971,35.82677165
Healthy,0.269,3.892269148,36.61417323
Healthy,0.229,3.869899785,35.82677165
Healthy,0.273,3.869899785,36.61417323
Healthy,0.289,3.646206156,33.85826772
Healthy,0.313,3.556728704,33.46456693
Healthy,0.257,3.579098067,33.07086614
Healthy,0.292,4.227809592,38.18897638
Healthy,0.296,3.9817466,36.61417323
Healthy,0.246,4.115962777,37.79527559
Healthy,0.25,3.60146743,33.85826772
Healthy,0.284,3.9817466,36.61417323
Healthy,0.277,3.9817466,37.00787402
Healthy,0.273,2.661954188,26.77165354
Healthy,0.245,1.632963493,19.68503937
Healthy,0.276,2.393521832,25.98425197
Healthy,0.328,2.952755906,28.74015748
Healthy,0.316,3.221188261,29.52755906
Healthy,0.293,3.668575519,35.82677165
Healthy,0.287,3.869899785,36.22047244
Healthy,0.266,3.44488189,34.2519685
Healthy,0.295,3.086972083,29.52755906
Healthy,0.255,2.236936292,27.55905512
Healthy,0.279,3.959377237,33.85826772
Healthy,0.263,2.52773801,27.55905512
Healthy,0.268,2.661954188,27.16535433
Healthy,0.29,4.071224052,36.61417323
Healthy,0.326,3.937007874,35.82677165
Healthy,0.292,2.550107373,24.01574803
Healthy,0.251,2.796170365,27.16535433
Healthy,0.26,3.288296349,30.31496063
Healthy,0.284,4.071224052,37.4015748
Healthy,0.291,3.109341446,29.13385827
Healthy,0.294,1.677702219,24.80314961
Healthy,0.288,2.639584825,25.19685039
Healthy,0.282,2.729062276,28.74015748
Healthy,0.275,2.863278454,27.95275591
Healthy,0.294,3.758052971,35.03937008
Healthy,0.301,2.594846099,26.37795276
Healthy,0.302,3.556728704,33.85826772
Healthy,0.297,3.221188261,33.85826772
Healthy,0.317,3.959377237,35.82677165
Healthy,0.283,2.930386543,26.37795276
Healthy,0.31,1.722440945,22.04724409
Healthy,0.297,2.952755906,26.37795276
Healthy,0.303,2.214566929,23.62204724
Healthy,0.301,2.885647817,27.55905512
Healthy,0.258,3.869899785,34.64566929
Healthy,0.289,3.646206156,31.1023622
Healthy,0.311,3.019863994,27.95275591
Healthy,0.266,2.639584825,22.04724409
Healthy,0.276,2.281675018,19.29133858
Healthy,0.32,2.997494631,29.92125984
Healthy,0.261,2.52773801,22.04724409
Healthy,0.303,2.796170365,25.59055118
Healthy,0.339,3.06460272,27.55905512
Healthy,0.317,2.729062276,27.16535433
Healthy,0.276,2.482999284,25.98425197
Healthy,0.303,2.840909091,28.34645669
Healthy,0.27,2.102720115,22.44094488
Healthy,0.278,3.265926986,30.70866142
Healthy,0.289,2.393521832,25.98425197
Healthy,0.288,2.617215462,27.95275591
Healthy,0.267,2.639584825,28.34645669
Healthy,0.283,2.393521832,24.40944882
Healthy,0.24,3.914638511,35.43307087
Healthy,0.258,3.042233357,30.70866142
Healthy,0.269,2.281675018,24.40944882
Healthy,0.243,3.735683608,33.85826772
Healthy,0.276,3.310665712,31.49606299
Healthy,0.295,1.476377953,20.86614173
Healthy,0.315,3.802791696,34.2519685
Healthy,0.262,2.68432355,27.55905512
Healthy,0.317,1.968503937,24.40944882
Healthy,0.247,2.415891195,27.95275591
Healthy,0.262,3.310665712,32.28346457
Healthy,0.292,2.773801002,27.55905512
Healthy,0.288,3.265926986,26.77165354
Healthy,0.275,3.400143164,32.28346457
Healthy,0.253,2.706692913,27.16535433
Healthy,0.309,3.06460272,29.52755906
Healthy,0.304,3.422512527,32.28346457
Healthy,0.293,3.019863994,30.31496063
Healthy,0.282,4.183070866,37.4015748
Healthy,0.273,3.847530422,35.43307087
Healthy,0.246,3.690944882,34.64566929
Healthy,0.243,2.080350752,20.47244094
Healthy,0.22,4.406764495,40.15748031
Healthy,0.272,3.422512527,34.2519685
Healthy,0.278,2.796170365,26.77165354
Healthy,0.293,2.52773801,21.65354331
Healthy,0.243,3.109341446,29.92125984
Healthy,0.268,3.780422334,33.85826772
Healthy,0.271,2.863278454,29.13385827
Healthy,0.293,4.071224052,38.97637795
Healthy,0.257,3.60146743,34.2519685
Healthy,0.269,2.68432355,28.34645669
Healthy,0.311,2.773801002,28.34645669
Healthy,0.255,3.154080172,29.92125984
Healthy,0.261,3.668575519,34.2519685
Healthy,0.244,2.326413744,25.98425197
Healthy,0.276,2.818539728,28.34645669
Healthy,0.226,2.259305655,20.47244094
Healthy,0.268,2.863278454,26.37795276
Healthy,0.258,3.377773801,28.34645669
Healthy,0.263,3.825161059,34.64566929
Healthy,0.298,4.026485326,35.43307087
Healthy,0.268,4.250178955,38.58267717
Healthy,0.276,3.042233357,28.74015748
Healthy,0.252,3.06460272,30.31496063
Healthy,0.278,2.505368647,26.37795276
Healthy,0.289,3.937007874,34.2519685
Healthy,0.266,3.310665712,33.07086614
Healthy,0.33,3.288296349,30.70866142
Healthy,0.297,2.639584825,28.74015748
Healthy,0.299,3.556728704,33.85826772
Healthy,0.335,3.333035075,32.28346457
Healthy,0.286,2.326413744,24.80314961
Healthy,0.287,3.623836793,34.2519685
Healthy,0.274,3.668575519,33.46456693
Healthy,0.293,4.004115963,35.82677165
Healthy,0.287,3.265926986,32.67716535
Healthy,0.305,4.272548318,35.43307087
Healthy,0.273,3.44488189,32.67716535
Healthy,0.271,3.623836793,33.46456693
Healthy,0.279,3.489620616,32.28346457
Healthy,0.284,2.52773801,24.01574803
Healthy,0.305,3.534359341,32.67716535
Healthy,0.28,3.288296349,32.67716535
Healthy,0.289,3.847530422,35.43307087
Healthy,0.291,3.221188261,28.74015748
Healthy,0.253,2.706692913,25.59055118
Healthy,0.322,3.44488189,26.77165354
Healthy,0.282,1.789549034,19.68503937
Healthy,0.307,2.505368647,25.19685039
Healthy,0.319,2.729062276,25.59055118
Healthy,0.287,1.946134574,27.95275591
Healthy,0.286,1.744810308,22.83464567
Healthy,0.308,2.90801718,27.95275591
Healthy,0.316,2.997494631,28.74015748
Healthy,0.325,2.885647817,28.34645669
Healthy,0.293,2.572476736,26.37795276
Healthy,0.291,2.572476736,26.77165354
Healthy,0.291,2.169828203,20.86614173
Healthy,0.312,3.511989979,30.70866142
Healthy,0.267,3.467251253,33.07086614
Healthy,0.314,1.61059413,21.25984252
Healthy,0.317,3.355404438,30.70866142
Healthy,0.313,3.288296349,31.1023622
Healthy,0.311,2.460629921,26.37795276
Healthy,0.271,3.221188261,29.13385827
Healthy,0.281,3.042233357,30.31496063
Healthy,0.266,2.796170365,27.95275591
Healthy,0.251,3.735683608,34.2519685
Healthy,0.186,1.9908733,21.65354331
Healthy,0.315,3.265926986,31.1023622
Healthy,0.292,2.057981389,22.44094488
Healthy,0.305,2.438260558,26.77165354
Healthy,0.318,2.14745884,25.98425197
Healthy,0.266,3.06460272,30.31496063
Healthy,0.289,2.997494631,27.16535433
Healthy,0.304,2.281675018,25.98425197
Healthy,0.272,2.125089477,23.22834646
Healthy,0.298,1.901395848,24.80314961
Healthy,0.282,2.796170365,27.95275591
Healthy,0.281,2.975125268,28.74015748
Healthy,0.286,2.90801718,28.74015748
Healthy,0.304,2.304044381,25.59055118
Healthy,0.278,3.668575519,32.67716535
Healthy,0.295,2.259305655,27.16535433
Healthy,0.276,2.482999284,26.37795276
Healthy,0.268,2.013242663,20.47244094
Healthy,0.275,2.393521832,22.83464567
Healthy,0.248,2.37115247,25.59055118
Healthy,0.282,3.243557623,29.52755906
Healthy,0.271,3.019863994,27.16535433
Healthy,0.333,3.489620616,32.67716535
Healthy,0.29,3.690944882,33.85826772
Healthy,0.267,5.010737294,45.27559055
Healthy,0.354,2.326413744,25.98425197
Healthy,0.277,2.773801002,26.37795276
Healthy,0.242,2.550107373,25.19685039
Healthy,0.254,2.460629921,25.98425197
Healthy,0.268,2.885647817,25.98425197
Healthy,0.27,2.863278454,27.16535433
Healthy,0.279,2.997494631,29.92125984
Healthy,0.285,3.109341446,27.95275591
Healthy,0.278,2.997494631,27.95275591
Healthy,0.31,3.198818898,30.31496063
Healthy,0.276,3.131710809,30.70866142
Healthy,0.283,3.288296349,31.49606299
Healthy,0.312,2.885647817,25.59055118
Healthy,0.279,3.556728704,34.2519685
Healthy,0.289,2.102720115,19.29133858
Healthy,0.294,1.185576235,20.86614173
Healthy,0.285,3.489620616,30.31496063
Healthy,0.276,3.310665712,29.52755906
Healthy,0.318,3.243557623,29.92125984
Healthy,0.269,3.780422334,34.64566929
Healthy,0.333,2.840909091,28.74015748
Healthy,0.272,3.579098067,35.03937008
Healthy,0.232,2.438260558,27.55905512
Healthy,0.295,3.333035075,33.85826772
Healthy,0.276,3.690944882,35.03937008
Healthy,0.295,2.035612026,25.19685039
Healthy,0.228,3.467251253,33.07086614
Healthy,0.299,3.9817466,35.82677165
Healthy,0.269,3.802791696,35.82677165
Healthy,0.279,3.60146743,35.03937008
Healthy,0.304,3.422512527,32.67716535
Healthy,0.27,3.467251253,34.2519685
Healthy,0.282,3.355404438,33.46456693
Healthy,0.276,3.400143164,33.85826772
Healthy,0.3,2.90801718,30.31496063
Healthy,0.27,3.489620616,34.64566929
Healthy,0.321,3.333035075,33.85826772
Healthy,0.304,2.326413744,23.22834646
Healthy,0.268,3.467251253,33.46456693
Healthy,0.289,3.243557623,31.49606299
Healthy,0.272,3.154080172,32.28346457
Healthy,0.334,3.221188261,32.67716535
Healthy,0.297,2.706692913,25.98425197
Healthy,0.286,1.700071582,18.50393701
Healthy,0.293,3.489620616,33.46456693
Healthy,0.313,2.013242663,24.40944882
Healthy,0.273,3.44488189,33.07086614
Healthy,0.3,4.026485326,34.64566929
Healthy,0.278,2.751431639,26.37795276
Healthy,0.264,3.176449535,30.70866142
Healthy,0.263,2.997494631,29.92125984
Healthy,0.277,4.205440229,37.79527559
Healthy,0.304,2.304044381,23.62204724
Healthy,0.321,3.109341446,29.13385827
Healthy,0.31,3.265926986,32.67716535
Healthy,0.253,2.214566929,23.22834646
Healthy,0.268,3.422512527,31.1023622
Healthy,0.266,2.818539728,28.34645669
Healthy,0.274,2.706692913,23.62204724
Healthy,0.276,2.863278454,31.1023622
Healthy,0.294,3.556728704,31.88976378
Healthy,0.264,2.102720115,22.04724409
Healthy,0.271,2.505368647,25.19685039
Healthy,0.289,3.176449535,28.34645669
Healthy,0.282,3.131710809,30.31496063
Healthy,0.273,3.489620616,32.28346457
Healthy,0.26,2.102720115,25.19685039
Healthy,0.26,1.901395848,21.65354331
Healthy,0.317,1.565855404,23.22834646
Healthy,0.29,2.885647817,31.88976378
Healthy,0.285,3.198818898,31.88976378
Healthy,0.318,2.952755906,29.13385827
Healthy,0.294,2.415891195,25.98425197
Healthy,0.261,3.579098067,33.85826772
Healthy,0.253,2.594846099,23.22834646
Healthy,0.267,3.131710809,28.34645669
Healthy,0.255,3.60146743,32.28346457
Healthy,0.256,3.713314245,33.85826772
Healthy,0.245,3.243557623,27.95275591
Healthy,0.252,2.751431639,26.77165354
Healthy,0.252,1.968503937,23.22834646
Healthy,0.261,1.9908733,21.25984252
Healthy,0.26,2.326413744,20.47244094
Healthy,0.295,3.914638511,35.03937008
Healthy,0.292,3.646206156,33.46456693
Healthy,0.315,3.646206156,33.46456693
Healthy,0.266,3.422512527,32.67716535
Healthy,0.284,3.333035075,31.88976378
Healthy,0.277,3.019863994,30.31496063
Healthy,0.285,3.758052971,34.64566929
Healthy,0.24,3.579098067,33.85826772
Healthy,0.246,3.086972083,28.34645669
Healthy,0.309,3.310665712,32.67716535
Healthy,0.27,3.511989979,33.85826772
Healthy,0.287,3.825161059,35.03937008
Healthy,0.285,3.758052971,34.64566929
Healthy,0.262,2.438260558,24.40944882
Healthy,0.298,2.975125268,28.34645669
Healthy,0.287,2.885647817,24.01574803
Healthy,0.274,1.655332856,22.44094488
Healthy,0.302,1.811918397,24.01574803
Healthy,0.269,1.968503937,20.86614173
Healthy,0.282,2.863278454,27.95275591
Healthy,0.317,3.534359341,33.46456693
Healthy,0.259,3.534359341,32.67716535
Healthy,0.247,3.288296349,29.92125984
Healthy,0.28,3.511989979,31.88976378
Healthy,0.266,3.713314245,33.46456693
Healthy,0.282,3.825161059,33.07086614
Healthy,0.276,3.646206156,34.2519685
Healthy,0.284,3.825161059,36.61417323
Healthy,0.264,3.467251253,32.67716535
Healthy,0.266,3.44488189,31.88976378
Healthy,0.271,2.37115247,21.65354331
Healthy,0.276,2.796170365,27.16535433
Healthy,0.274,2.661954188,26.37795276
Healthy,0.279,3.154080172,31.88976378
Healthy,0.268,3.019863994,30.31496063
Healthy,0.272,2.751431639,25.19685039
Healthy,0.276,3.221188261,32.67716535
Healthy,0.282,3.9817466,35.03937008
Healthy,0.299,3.646206156,32.67716535
Healthy,0.3,2.236936292,21.65354331
Healthy,0.304,3.355404438,33.46456693
Healthy,0.301,3.154080172,31.49606299
Healthy,0.315,2.773801002,27.95275591
Healthy,0.28,3.690944882,33.07086614
Healthy,0.302,3.243557623,29.92125984
Healthy,0.287,3.265926986,32.67716535
Healthy,0.265,3.042233357,30.70866142
Healthy,0.321,2.281675018,25.19685039
Healthy,0.304,3.713314245,35.43307087
Healthy,0.311,3.556728704,35.43307087
Healthy,0.298,2.661954188,26.37795276
Healthy,0.316,3.847530422,36.61417323
Healthy,0.22,4.026485326,37.00787402
Healthy,0.296,3.400143164,33.46456693
Healthy,0.256,3.646206156,39.76377953
Healthy,0.249,3.534359341,34.64566929
Healthy,0.27,3.623836793,34.2519685
Healthy,0.278,3.467251253,33.85826772
Healthy,0.264,3.735683608,35.82677165
Healthy,0.244,3.735683608,36.22047244
Healthy,0.28,3.668575519,35.43307087
Healthy,0.321,3.60146743,35.03937008
Healthy,0.314,3.668575519,34.64566929
Healthy,0.299,3.556728704,33.85826772
Healthy,0.309,3.758052971,35.43307087
Healthy,0.287,3.735683608,35.82677165
Healthy,0.28,3.355404438,32.67716535
Healthy,0.256,2.885647817,29.52755906
Healthy,0.257,2.482999284,25.98425197
Healthy,0.265,2.460629921,30.31496063
Healthy,0.299,2.393521832,26.77165354
Healthy,0.268,1.498747316,23.62204724
Healthy,0.274,2.52773801,27.55905512
Healthy,0.314,2.169828203,25.98425197
Healthy,0.309,3.086972083,32.28346457
Healthy,0.267,2.304044381,27.16535433
Healthy,0.278,2.818539728,28.34645669
Healthy,0.339,3.579098067,34.2519685
Healthy,0.276,1.431639227,17.71653543
Healthy,0.319,2.169828203,23.22834646
Healthy,0.322,2.057981389,23.62204724
Healthy,0.289,2.751431639,24.80314961
Healthy,0.291,2.348783107,22.04724409
Healthy,0.267,4.004115963,34.2519685
Healthy,0.252,2.572476736,24.40944882
Healthy,0.253,3.847530422,32.67716535
Healthy,0.264,4.026485326,33.85826772
Healthy,0.297,3.556728704,31.88976378
Healthy,0.294,3.377773801,32.28346457
Healthy,0.294,3.467251253,29.13385827
Healthy,0.338,4.183070866,35.03937008
Healthy,0.296,3.310665712,31.49606299
Healthy,0.279,2.281675018,27.55905512
Healthy,0.323,2.348783107,25.59055118
Healthy,0.299,2.751431639,29.13385827
Healthy,0.289,2.550107373,27.55905512
Healthy,0.298,3.06460272,29.92125984
Healthy,0.285,3.265926986,31.1023622
Healthy,0.292,4.048854689,33.07086614
Healthy,0.287,3.690944882,33.46456693
Healthy,0.274,3.713314245,33.07086614
Healthy,0.32,2.840909091,28.74015748
Healthy,0.296,3.60146743,32.67716535
Healthy,0.285,3.534359341,32.67716535
Healthy,0.317,2.169828203,23.22834646
Healthy,0.324,2.52773801,27.55905512
Healthy,0.315,3.735683608,33.85826772
Healthy,0.304,3.400143164,31.1023622
Healthy,0.283,1.61059413,22.04724409
Healthy,0.294,3.489620616,32.67716535
Healthy,0.284,1.9908733,24.01574803
Healthy,0.319,2.14745884,24.80314961
Healthy,0.277,3.176449535,30.70866142
Healthy,0.282,2.997494631,29.13385827
Healthy,0.332,3.668575519,32.28346457
Healthy,0.271,3.892269148,31.1023622
Healthy,0.312,3.780422334,33.07086614
Healthy,0.294,3.668575519,33.07086614
Healthy,0.261,2.729062276,27.95275591
Healthy,0.243,2.773801002,27.95275591
Healthy,0.265,2.818539728,29.52755906
Healthy,0.264,1.700071582,21.25984252
Healthy,0.272,2.706692913,27.95275591
Healthy,0.27,3.221188261,30.70866142
Healthy,0.313,2.304044381,25.19685039
Healthy,0.28,2.863278454,29.52755906
Healthy,0.297,2.997494631,30.31496063
Healthy,0.303,2.706692913,28.34645669
Healthy,0.295,3.086972083,29.13385827
Healthy,0.283,2.796170365,27.95275591
Healthy,0.267,3.06460272,29.92125984
Healthy,0.292,3.489620616,33.07086614
Healthy,0.296,1.9908733,21.65354331
Healthy,0.257,2.729062276,26.37795276
Healthy,0.27,3.221188261,30.31496063
Healthy,0.246,1.923765211,24.80314961
Healthy,0.254,2.14745884,25.98425197
Healthy,0.283,1.968503937,24.40944882
Healthy,0.268,2.125089477,25.19685039
Healthy,0.285,2.52773801,26.37795276
Healthy,0.277,3.288296349,31.49606299
Healthy,0.293,2.818539728,28.74015748
Healthy,0.244,3.243557623,31.49606299
Healthy,0.264,2.080350752,24.80314961
Healthy,0.324,3.243557623,31.1023622
Healthy,0.292,3.086972083,30.31496063
Healthy,0.261,1.319792412,18.50393701
Healthy,0.281,1.431639227,20.47244094
Healthy,0.31,3.579098067,32.67716535
Healthy,0.28,2.37115247,27.16535433
Healthy,0.284,2.840909091,27.95275591
Healthy,0.274,3.780422334,34.2519685
Healthy,0.291,4.004115963,35.43307087
Healthy,0.328,3.758052971,33.46456693
Healthy,0.269,3.735683608,32.67716535
Healthy,0.31,3.579098067,33.07086614
Healthy,0.29,3.556728704,32.67716535
Healthy,0.257,1.789549034,21.25984252
Healthy,0.302,2.997494631,25.59055118
Healthy,0.295,2.460629921,21.25984252
Healthy,0.333,1.923765211,18.8976378
Healthy,0.274,2.259305655,22.83464567
Healthy,0.262,2.90801718,24.40944882
Healthy,0.308,3.243557623,26.37795276
Healthy,0.31,3.019863994,29.92125984
Healthy,0.298,2.863278454,30.31496063
Healthy,0.284,3.668575519,33.85826772
Healthy,0.26,3.310665712,30.70866142
Healthy,0.259,3.825161059,32.28346457
Healthy,0.25,3.623836793,31.1023622
Healthy,0.246,3.019863994,27.55905512
Healthy,0.314,3.221188261,32.28346457
Healthy,0.281,3.042233357,29.52755906
Healthy,0.293,3.109341446,29.13385827
Healthy,0.285,2.796170365,29.52755906
Healthy,0.28,3.847530422,34.64566929
Healthy,0.307,3.377773801,31.49606299
Healthy,0.267,1.543486042,18.11023622
Healthy,0.261,2.594846099,27.16535433
Healthy,0.293,3.265926986,45.66929134
Healthy,0.296,1.275053686,17.71653543
Healthy,0.288,2.259305655,25.19685039
Healthy,0.229,3.019863994,28.34645669
Healthy,0.22,2.90801718,31.1023622
Healthy,0.22,3.109341446,29.52755906
Healthy,0.224,3.086972083,30.31496063
Healthy,0.251,3.176449535,30.70866142
Healthy,0.249,2.773801002,28.74015748
Healthy,0.217,2.057981389,26.77165354
Healthy,0.201,1.521116679,20.86614173
Healthy,0.208,3.534359341,33.46456693
Healthy,0.233,2.415891195,31.88976378
Healthy,0.266,2.90801718,28.74015748
Healthy,0.318,3.467251253,32.28346457
Healthy,0.335,1.9908733,26.37795276
Healthy,0.297,2.594846099,27.95275591
Healthy,0.289,1.588224767,22.44094488
Healthy,0.296,2.930386543,27.16535433
Healthy,0.296,3.668575519,35.03937008
Healthy,0.263,2.393521832,22.83464567
Healthy,0.256,2.415891195,25.59055118
Healthy,0.33,2.415891195,24.40944882
Healthy,0.33,3.265926986,30.70866142
Healthy,0.28,3.825161059,35.03937008
Healthy,0.292,3.869899785,35.03937008
Healthy,0.249,4.048854689,35.43307087
Healthy,0.296,4.026485326,35.43307087
Healthy,0.317,2.259305655,24.01574803
Healthy,0.27,2.259305655,25.59055118
Healthy,0.281,2.975125268,28.74015748
Healthy,0.316,2.773801002,25.19685039
Healthy,0.288,2.863278454,24.01574803
Healthy,0.289,2.773801002,28.74015748
Healthy,0.289,2.348783107,25.98425197
Healthy,0.288,2.952755906,26.77165354
Healthy,0.27,3.377773801,30.31496063
Healthy,0.292,3.131710809,29.13385827
Healthy,0.259,2.773801002,28.74015748
Healthy,0.259,3.042233357,33.07086614
Healthy,0.3,4.294917681,35.03937008
Healthy,0.299,4.250178955,40.15748031
Healthy,0.282,4.406764495,40.5511811
Healthy,0.302,4.294917681,37.4015748
Healthy,0.271,3.758052971,33.85826772
Healthy,0.279,3.780422334,33.85826772
Healthy,0.296,4.272548318,36.22047244
Healthy,0.29,4.294917681,34.2519685
Healthy,0.269,4.540980673,39.76377953
Healthy,0.309,4.183070866,37.4015748
Healthy,0.254,3.422512527,35.03937008
Healthy,0.28,1.9908733,21.25984252
Healthy,0.273,1.565855404,19.68503937
Healthy,0.244,2.393521832,27.16535433
Healthy,0.258,2.863278454,30.31496063
Healthy,0.234,2.661954188,29.52755906
Healthy,0.294,2.930386543,29.92125984
Healthy,0.255,3.534359341,34.2519685
Healthy,0.283,3.511989979,32.28346457
Healthy,0.289,1.700071582,24.80314961
Healthy,0.298,1.856657122,25.98425197
Healthy,0.248,1.45400859,20.47244094
Healthy,0.275,2.729062276,25.98425197
Healthy,0.29,2.617215462,27.16535433
Healthy,0.286,3.310665712,30.70866142
Healthy,0.306,2.304044381,23.22834646
Healthy,0.272,2.080350752,25.98425197
Healthy,0.299,3.333035075,31.1023622
Healthy,0.27,2.90801718,25.59055118
Healthy,0.243,2.259305655,24.80314961
Healthy,0.272,3.243557623,31.1023622
Healthy,0.239,2.661954188,24.80314961
Healthy,0.261,3.131710809,31.1023622
Healthy,0.257,2.818539728,29.92125984
Healthy,0.292,3.400143164,29.92125984
Healthy,0.294,2.863278454,28.74015748
Healthy,0.293,3.802791696,34.64566929
Healthy,0.295,3.534359341,33.07086614
Healthy,0.287,2.930386543,31.49606299
Healthy,0.275,2.617215462,31.49606299
Healthy,0.293,3.086972083,29.92125984
Healthy,0.275,2.550107373,27.55905512
Healthy,0.307,3.579098067,33.46456693
Healthy,0.29,3.333035075,31.88976378
Healthy,0.294,1.923765211,25.19685039
Healthy,0.282,2.796170365,29.13385827
Healthy,0.293,3.042233357,29.52755906
Healthy,0.315,3.579098067,32.67716535
Healthy,0.302,2.393521832,24.80314961
Healthy,0.295,3.892269148,35.03937008
Healthy,0.279,3.265926986,27.95275591
Healthy,0.285,3.131710809,29.13385827
Healthy,0.304,3.825161059,35.03937008
Healthy,0.313,3.534359341,33.07086614
